AHRI Ref. #,Outdoor Unit Brand Name,Outdoor Unit Series Name,Outdoor Unit Model Number,Indoor Unit Brand Name,Mini/Multi-Split Indoor Unit Type,Indoor Unit Model Number,Furnace Model Number,"Cooling Capacity (95F), btuh (Appendix M1) *",EER2 (95F) (Appendix M1) *,SEER2 (Appendix M1) *,"Cooling Capacity (95F), btuh (Appendix M) *",EER (95F) (Appendix M) *,IEER (95F) (Appendix M) *,SEER (Appendix M) *,"Full-Load Cooling Air Volume Rate, scfm (Appendix M1)","Full-Load Cooling Air Volume Rate, scfm (Appendix M)","Intermediate Cooling Air Volume Rate, scfm (Appendix M)","Minimum Cooling Air Volume Rate, scfm (Appendix M)",Model Status,Manufacturer Type,AHRI Type,Split or Packaged?,Phase,Designated Tested Combination?,Region,Refrigerant Type,Sold In?,CEE Tier,Energy Guide Label,ENERGY STAR ® Certified?,Potential Eligibility for IRA Tax Credit,Is Rerated
214857751,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,ADVT960804C,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857754,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,ADVT801005C,40000,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857755,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,ADVT801005C,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857756,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,A*VT800805D*A*,40000,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857757,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,A*VT800805D*A*,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857760,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,ADVT800805C,40000,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857761,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,ADVT800805C,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857764,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,A*VT800804C*A*,40000,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857765,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,A*VT800804C*A*,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857768,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,A*VS960805CUA*,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857769,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,A*VS960805CUA*,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857772,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,A*VS800805CUA*,40000,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857773,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,A*VS800805CUA*,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857774,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,A*VM971205DNA*,40000,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857775,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,A*VM971205DNA*,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857778,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,ADVM971005C,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857779,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,ADVM971005C,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857782,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,ADVM970804C,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857783,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,ADVM970804C,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857784,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9T961205DNA*,40000,12,15.2,,,,,1360,1360,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857785,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9T961205DNA*,39500,12,15.2,,,,,1360,1360,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857788,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9T961004CNA*,39500,12,15.2,,,,,1250,1250,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857789,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9T961004CNA*,39000,12,15.2,,,,,1250,1250,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857792,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9T960804CNA*,39500,12,15.2,,,,,1320,1320,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857793,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9T960804CNA*,39000,12,15.2,,,,,1320,1320,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857796,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9T801005C*A*,39500,12,15.2,,,,,1270,1270,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857799,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9T800805C*A*,40000,12,15.2,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857800,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9T800805C*A*,39500,12,15.2,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857803,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9T800804C*A*,40000,12,15.2,,,,,1250,1250,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857804,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9T800804C*A*,39500,12,15.2,,,,,1250,1250,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857805,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S961205DNA*,40000,12,15.2,,,,,1230,1230,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857806,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S961205DNA*,39500,12,15.2,,,,,1230,1230,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857809,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S961005CNA*,39500,12,15.2,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857810,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S961005CNA*,39000,12,15.2,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857813,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S960805CUA*,39500,12,14.5,,,,,1320,1320,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",,,No,No,No
214857814,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S960805CUA*,39000,12,14.5,,,,,1320,1320,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",,,No,No,No
214857817,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S960805CNA*,39500,12,15.2,,,,,1240,1240,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857818,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S960805CNA*,39000,12,15.2,,,,,1240,1240,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857821,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S960804CNA*,39500,12,15.2,,,,,1250,1250,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857822,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S960804CNA*,39000,12,15.2,,,,,1250,1250,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
214857823,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S921205DNA*,40000,12,15.2,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857824,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S921205DNA*,39500,12,15.2,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857827,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S921005CNA*,39500,12,15.2,,,,,1230,1230,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857828,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S921005CNA*,39000,12,15.2,,,,,1230,1230,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857831,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S921004CNA*,39500,12,15.2,,,,,1280,1280,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857832,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S921004CNA*,39000,12,15.2,,,,,1280,1280,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857835,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S920805CNA*,39500,12,15.2,,,,,1250,1250,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857836,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S920805CNA*,39000,12,15.2,,,,,1250,1250,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857839,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S920804CNA*,39500,12,15.2,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857840,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S920804CNA*,39000,12,15.2,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857843,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S801005C*A*,40000,12,15.2,,,,,1290,1290,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857844,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S801005C*A*,39500,12,15.2,,,,,1290,1290,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857847,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S800805C*A*,40000,12,15.2,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857848,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S800805C*A*,39500,12,15.2,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857851,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S800805CUA*,40000,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857852,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S800805CUA*,39500,12,15.2,,,,,1300,1300,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857855,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AR9S800804C*A*,40000,12,15.2,,,,,1240,1240,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857856,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AR9S800804C*A*,39500,12,15.2,,,,,1240,1240,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857857,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AD9T961005C,39000,12,14.5,,,,,1370,1370,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",,,No,No,No
214857858,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AD9T961005C,39000,12,14.5,,,,,1370,1370,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",,,No,No,No
214857860,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AD9T801005C,39000,12,15.2,,,,,1270,1270,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857861,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AD9T801005C,39000,12,14.5,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,,,No,No,No
214857863,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AD9T800805C,39000,12,15.2,,,,,1230,1230,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857864,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AD9T800805C,39000,12,14.5,,,,,1360,1360,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,,,No,No,No
214857866,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AD9S961005C,39000,12,14.5,,,,,1310,1310,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",,,No,No,No
214857867,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AD9S961005C,39000,12,14.5,,,,,1310,1310,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",,,No,No,No
214857869,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AD9S960804C,39000,12,14.5,,,,,1370,1370,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",,,No,No,No
214857870,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AD9S960804C,39000,12,14.5,,,,,1370,1370,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",,,No,No,No
214857872,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AD9S801005C,39000,12,15.2,,,,,1270,1270,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857873,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AD9S801005C,39000,12,14.5,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,,,No,No,No
214857875,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AD9S800805C,39000,12,15.2,,,,,1270,1270,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
214857876,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AD9S800805C,39000,12,14.5,,,,,1260,1260,,,Active,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,,,No,No,No
215327738,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9C961205DNA*,40000,12,15.2,,,,,1360,1360,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327739,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9C961205DNA*,39500,12,15.2,,,,,1360,1360,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327742,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9C961004CNA*,39500,12,15.2,,,,,1250,1250,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327743,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9C961004CNA*,39000,12,15.2,,,,,1250,1250,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327746,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9C960804CNA*,39500,12,15.2,,,,,1320,1320,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327747,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9C960804CNA*,39000,12,15.2,,,,,1320,1320,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327750,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9C801005C*A*,39500,12,15.2,,,,,1270,1270,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327753,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9C800805C*A*,40000,12,15.2,,,,,1260,1260,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327754,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9C800805C*A*,39500,12,15.2,,,,,1260,1260,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327757,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9C800804C*A*,40000,12,15.2,,,,,1250,1250,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327758,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9C800804C*A*,39500,12,15.2,,,,,1250,1250,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327759,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S961205DNA*,40000,12,15.2,,,,,1230,1230,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327760,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S961205DNA*,39500,12,15.2,,,,,1230,1230,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327763,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S961005CNA*,39500,12,15.2,,,,,1260,1260,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327764,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S961005CNA*,39000,12,15.2,,,,,1260,1260,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327767,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S960805CNA*,39500,12,15.2,,,,,1240,1240,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327768,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S960805CNA*,39000,12,15.2,,,,,1240,1240,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327771,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S960804CNA*,39500,12,15.2,,,,,1250,1250,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327772,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S960804CNA*,39000,12,15.2,,,,,1250,1250,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",CEE Tier 0,,No,No,No
215327773,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S921205DNA*,40000,12,15.2,,,,,1260,1260,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327774,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S921205DNA*,39500,12,15.2,,,,,1260,1260,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327777,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S921005CNA*,39500,12,15.2,,,,,1230,1230,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327778,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S921005CNA*,39000,12,15.2,,,,,1230,1230,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327781,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S921004CNA*,39500,12,15.2,,,,,1280,1280,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327782,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S921004CNA*,39000,12,15.2,,,,,1280,1280,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327785,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S920805CNA*,39500,12,15.2,,,,,1250,1250,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327786,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S920805CNA*,39000,12,15.2,,,,,1250,1250,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327789,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S920804CNA*,39500,12,15.2,,,,,1260,1260,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327790,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S920804CNA*,39000,12,15.2,,,,,1260,1260,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327793,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S801005C*A*,40000,12,15.2,,,,,1290,1290,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327794,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S801005C*A*,39500,12,15.2,,,,,1290,1290,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327797,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S800805C*A*,40000,12,15.2,,,,,1260,1260,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327798,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S800805C*A*,39500,12,15.2,,,,,1260,1260,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327801,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AM9S800804C*A*,40000,12,15.2,,,,,1240,1240,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327802,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AM9S800804C*A*,39500,12,15.2,,,,,1240,1240,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
215327803,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AC9C961005CNA*,39000,12,14.5,,,,,1370,1370,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",,,No,No,No
215327804,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA4230,AC9C961005CNA*,39000,12,14.5,,,,,1370,1370,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,"USA, Canada",,,No,No,No
215327806,AMANA,ALXS4B,ALXS4BA4210,AMANA,,CAPTA6030,AC9C801005C*A*,39000,12,15.2,,,,,1270,1270,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,All,R-32,USA,CEE Tier 0,,No,No,No
